"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","ShapeshiftMask","ShapeshiftExclude","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_enGB","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_enCN","NameSubtext_Lang_zhCN","NameSubtext_Lang_enTW","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_ptPT","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_enGB","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_enCN","AuraDescription_Lang_zhCN","AuraDescription_Lang_enTW","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_ptPT","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"102011","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191011","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","876","0","0","Summon Familiar: Хромой Бесёныш","0","0","0","0","0","0","0","Призыв фамильяра: Хромой Бесёныш","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Хромого Бесёныша. +1% урона огнём; -1 сопротивления морозу","0","0","0","0","0","0","0","Призывает Хромого Бесёныша. +1% урона огнём; -1 сопротивления морозу","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103011","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","876","0","0","Familiar Aura: Хромой Бесёныш","","","","","","","","Аура фамильяра: Хромой Бесёныш","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Хромой Бесёныш","","","","","","","","16712188","+1% урона огнём","","","","","","","","+1% урона огнём","","","Увеличивает броню на 1%.","","","","","16712190","+1% урона огнём","","","","","","","","+1% урона огнём","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"104011","0","0","0","2214592512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","876","0","0","Familiar Debuff: Хромой Бесёныш","","","","","","","","Штраф фамильяра: Хромой Бесёныш","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Штраф фамильяра: Хромой Бесёныш","","","","","","","","16712188","-1 сопротивления морозу","","","","","","","","-1 сопротивления морозу","","","Увеличивает броню на 1%.","","","","","16712190","-1 сопротивления морозу","","","","","","","","-1 сопротивления морозу","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102012","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191012","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019","0","0","Summon Familiar: Уголёк","0","0","0","0","0","0","0","Призыв фамильяра: Уголёк","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Уголька. +1% шанса критического удара заклинаний","0","0","0","0","0","0","0","Призывает Уголька. +1% шанса критического удара заклинаний","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103012","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019","0","0","Familiar Aura: Уголёк","","","","","","","","Аура фамильяра: Уголёк","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Уголёк","","","","","","","","16712188","+1% шанса критического удара заклинаний","","","","","","","","+1% шанса критического удара заклинаний","","","Увеличивает броню на 1%.","","","","","16712190","+1% шанса критического удара заклинаний","","","","","","","","+1% шанса критического удара заклинаний","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102013","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191013","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019","0","0","Summon Familiar: Тлеющий Уголёк","0","0","0","0","0","0","0","Призыв фамильяра: Тлеющий Уголёк","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Тлеющего Уголька. +1% шанса критического удара заклинаний; -1% выносливости","0","0","0","0","0","0","0","Призывает Тлеющего Уголька. +1% шанса критического удара заклинаний; -1% выносливости","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103013","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019","0","0","Familiar Aura: Тлеющий Уголёк","","","","","","","","Аура фамильяра: Тлеющий Уголёк","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Тлеющий Уголёк","","","","","","","","16712188","+1% шанса критического удара заклинаний","","","","","","","","+1% шанса критического удара заклинаний","","","Увеличивает броню на 1%.","","","","","16712190","+1% шанса критического удара заклинаний","","","","","","","","+1% шанса критического удара заклинаний","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"104013","0","0","0","2214592512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019","0","0","Familiar Debuff: Тлеющий Уголёк","","","","","","","","Штраф фамильяра: Тлеющий Уголёк","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Штраф фамильяра: Тлеющий Уголёк","","","","","","","","16712188","-1% выносливости","","","","","","","","-1% выносливости","","","Увеличивает броню на 1%.","","","","","16712190","-1% выносливости","","","","","","","","-1% выносливости","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102014","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191014","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1548","0","0","Summon Familiar: Огнекрыл-Малыш","0","0","0","0","0","0","0","Призыв фамильяра: Огнекрыл-Малыш","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Огнекрыла-Малыша. +1% интеллекта","0","0","0","0","0","0","0","Призывает Огнекрыла-Малыша. +1% интеллекта","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103014","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1548","0","0","Familiar Aura: Огнекрыл-Малыш","","","","","","","","Аура фамильяра: Огнекрыл-Малыш","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Огнекрыл-Малыш","","","","","","","","16712188","+1% интеллекта","","","","","","","","+1% интеллекта","","","Увеличивает броню на 1%.","","","","","16712190","+1% интеллекта","","","","","","","","+1% интеллекта","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102015","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191015","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1548","0","0","Summon Familiar: Опалённый Огнекрыл","0","0","0","0","0","0","0","Призыв фамильяра: Опалённый Огнекрыл","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Опалённого Огнекрыла. +1% интеллекта; -1% духа","0","0","0","0","0","0","0","Призывает Опалённого Огнекрыла. +1% интеллекта; -1% духа","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103015","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1548","0","0","Familiar Aura: Опалённый Огнекрыл","","","","","","","","Аура фамильяра: Опалённый Огнекрыл","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Опалённый Огнекрыл","","","","","","","","16712188","+1% интеллекта","","","","","","","","+1% интеллекта","","","Увеличивает броню на 1%.","","","","","16712190","+1% интеллекта","","","","","","","","+1% интеллекта","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"104015","0","0","0","2214592512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1548","0","0","Familiar Debuff: Опалённый Огнекрыл","","","","","","","","Штраф фамильяра: Опалённый Огнекрыл","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Штраф фамильяра: Опалённый Огнекрыл","","","","","","","","16712188","-1% духа","","","","","","","","-1% духа","","","Увеличивает броню на 1%.","","","","","16712190","-1% духа","","","","","","","","-1% духа","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102016","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191016","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3874","0","0","Summon Familiar: Пламенный Жнец","0","0","0","0","0","0","0","Призыв фамильяра: Пламенный Жнец","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Пламенного Жнеца. +3% урона огнём, +3% шанса критического удара заклинаний","0","0","0","0","0","0","0","Призывает Пламенного Жнеца. +3% урона огнём, +3% шанса критического удара заклинаний","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103016","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","79","57","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3874","0","0","Familiar Aura: Пламенный Жнец","","","","","","","","Аура фамильяра: Пламенный Жнец","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Пламенный Жнец","","","","","","","","16712188","+3% урона огнём, +3% шанса критического удара заклинаний","","","","","","","","+3% урона огнём, +3% шанса критического удара заклинаний","","","Увеличивает броню на 1%.","","","","","16712190","+3% урона огнём, +3% шанса критического удара заклинаний","","","","","","","","+3% урона огнём, +3% шанса критического удара заклинаний","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102017","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191017","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2787","0","0","Summon Familiar: Фоукс","0","0","0","0","0","0","0","Призыв фамильяра: Фоукс","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Фоукса. +3% урона огнём, +5 сопротивления огню","0","0","0","0","0","0","0","Призывает Фоукса. +3% урона огнём, +5 сопротивления огню","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103017","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","2","4","0","0","0","0","1","1","0","0","0","0","0","0","0","79","22","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2787","0","0","Familiar Aura: Фоукс","","","","","","","","Аура фамильяра: Фоукс","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Фоукс","","","","","","","","16712188","+3% урона огнём, +5 сопротивления огню","","","","","","","","+3% урона огнём, +5 сопротивления огню","","","Увеличивает броню на 1%.","","","","","16712190","+3% урона огнём, +5 сопротивления огню","","","","","","","","+3% урона огнём, +5 сопротивления огню","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102018","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191018","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4062","0","0","Summon Familiar: Демон-Поджигатель","0","0","0","0","0","0","0","Призыв фамильяра: Демон-Поджигатель","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Демона-Поджигателя. +3% урона огнём, +3% скорости накладывания заклинаний","0","0","0","0","0","0","0","Призывает Демона-Поджигателя. +3% урона огнём, +3% скорости накладывания заклинаний","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103018","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","79","65","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4062","0","0","Familiar Aura: Демон-Поджигатель","","","","","","","","Аура фамильяра: Демон-Поджигатель","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Демон-Поджигатель","","","","","","","","16712188","+3% урона огнём, +3% скорости накладывания заклинаний","","","","","","","","+3% урона огнём, +3% скорости накладывания заклинаний","","","Увеличивает броню на 1%.","","","","","16712190","+3% урона огнём, +3% скорости накладывания заклинаний","","","","","","","","+3% урона огнём, +3% скорости накладывания заклинаний","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102019","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191019","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3819","0","0","Summon Familiar: Аватар Огня","0","0","0","0","0","0","0","Призыв фамильяра: Аватар Огня","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Аватара Огня. +5% урона огнём, +5% шанса критического удара заклинаний, +5% интеллекта; -10% выносливости, -5 сопротивления морозу","0","0","0","0","0","0","0","Призывает Аватара Огня. +5% урона огнём, +5% шанса критического удара заклинаний, +5% интеллекта; -10% выносливости, -5 сопротивления морозу","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
