"ID","ModelName_1","ModelName_2","ModelTexture_1","ModelTexture_2","InventoryIcon_1","InventoryIcon_2","GeosetGroup_1","GeosetGroup_2","GeosetGroup_3","Flags","SpellVisualID","GroupSoundIndex","HelmetGeosetVis_1","HelmetGeosetVis_2","Texture_1","Texture_2","Texture_3","Texture_4","Texture_5","Texture_6","Texture_7","Texture_8","ItemVisual","ParticleColorID"
"127799","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Cloth_A_01Green_Pant_LU","","","0","0"
"127800","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_A_05Green_Pant_LU","Cloth_A_05Green_Pant_LL","","0","0"
"127801","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Cloth_A_05Green_Pant_LU","Cloth_A_05Green_Pant_LL","","0","0"
"127802","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Leather_Horde_A_02Brown_Pant_LU","Leather_Horde_A_02Brown_Pant_LL","","0","0"
"127803","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_B_02Crusader_Glove_AL","Leather_B_02Crusader_Glove_HA","","","","","","0","0"
"127804","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","Leather_B_02Crusader_Glove_AL","Leather_B_02Crusader_Glove_HA","","","","","","0","0"
"127805","Helm_Circlet_A_01.mdx","","Helm_Blindfold_A_01Red","","INV_Crown_02","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"127806","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_B_02Red_Pant_LU","Cloth_B_02Red_Pant_LL","","0","0"
"127807","","","","","INV_Boots_01","","3","0","0","0","0","10","0","0","","","","","","","Leather_A_01Green_Boot_LL","Leather_A_01Green_Boot_FO","0","0"
"127808","","","","","INV_Belt_06","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_A_03White_Belt_LU","","","0","0"
"127809","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Leather_Horde_A_01Black_Belt_LU","","","0","0"
"127810","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Cloth_Horde_B_02Red_Belt_LU","","","0","0"
"127811","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_Horde_B_02Red_Bracer_AL","","","","","","","0","0"
"127812","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_A_03Brown_Belt_LU","","","0","0"
"127813","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_B_02Black_Pant_LU","Cloth_Horde_B_02Black_Pant_LL","","0","0"
"127814","","","","","INV_Chest_Plate04","","0","0","0","0","0","11","0","0","","","","Cloth_Horde_B_01Green_Chest_TU","Cloth_Horde_B_01Green_Chest_TL","","","","0","0"
"127815","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_A_02Green_Pant_LU","Cloth_Horde_A_02Green_Pant_LL","","0","0"
"127816","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Cloth_Horde_A_03Red_Bracer_AL","","","","","","","0","0"
"127817","","","","","INV_Bracer_14","","0","0","0","0","0","11","0","0","","Cloth_Horde_A_03Red_Bracer_AL","","","","","","","0","0"
"127818","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Cloth_Horde_B_01Red_Pant_LU","Cloth_Horde_B_01Red_Pant_LL","","0","0"
"127819","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_A_05Yellow_Boot_LL","Leather_A_05Yellow_Boot_FO","0","0"
"127820","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_A_05Black_Pant_LU","Cloth_A_05Black_Pant_LL","","0","0"
"127821","","","","","INV_Boots_Plate_08","","1","0","0","0","0","11","0","0","","","","","","","Cloth_B_07Brown_Boot_LL","Cloth_B_07Brown_Boot_FO","0","0"
"127822","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Leather_C_03Green_Belt_LU","","","0","0"
"127823","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Leather_B_04Green_Belt_LU","","","0","0"
"127824","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Leather_B_04Green_Belt_LU","","","0","0"
"127825","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_B_04Green_Boot_LL","Leather_B_04Green_Boot_FO","0","0"
"127826","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_B_04Green_Pant_LU","Leather_B_04Green_Pant_LL","","0","0"
"127827","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_B_04Gold_Boot_LL","Leather_B_04Gold_Boot_FO","0","0"
"127828","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Leather_A_03Beige_Pant_LU","Leather_A_03Beige_Pant_LL","","0","0"
"127829","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Leather_B_04Purple_Pant_LU","Leather_B_04Purple_Pant_LL","","0","0"
"127830","","","","","INV_Bracer_14","","0","0","0","0","0","11","0","0","","Leather_C_02Brown_Bracer_AL","","","","","","","0","0"
"127831","","","","","INV_Chest_Plate12","","0","0","0","0","0","10","0","0","Leather_A_03Red_Sleeve_AU","","","","","","","","0","0"
"127832","","","","","INV_Chest_Plate04","","0","0","0","0","0","11","0","0","Leather_A_03Red_Sleeve_AU","","","","","","","","0","0"
"127833","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Cloth_Horde_A_01Purple_Pant_LU","Cloth_Horde_A_01Purple_Pant_LL","","0","0"
"127834","Helm_Circlet_A_01.mdx","","Helm_Cloth_B_01PirateCaptain","","INV_Banner_01","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"127835","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_A_04Red_Pant_LU","Cloth_A_04Red_Pant_LL","","0","0"
"127836","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Cloth_A_04Red_Pant_LU","Cloth_A_04Red_Pant_LL","","0","0"
"127837","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_A_01Purple_Belt_LU","","","0","0"
"127838","","","","","INV_Boots_01","","2","0","0","0","0","10","0","0","","","","","","","Cloth_Horde_B_03Purple_Boot_LL","Cloth_Horde_B_03Purple_Boot_FO","0","0"
"127839","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","","Leather_B_01Yellow_Boot_FO","0","0"
"127840","","","","","INV_Boots_Plate_09","","0","0","0","0","0","11","0","0","","","","","","","","Leather_B_01Yellow_Boot_FO","0","0"
"127841","","","","","INV_Chest_Plate02","","0","0","0","0","0","11","0","0","Leather_Horde_A_02Red_Sleeve_AU","","","Leather_Horde_A_02Red_Chest_TU","Leather_Horde_A_02Red_Chest_TL","","","","0","0"
"127842","","","","","INV_Belt_06","","0","0","0","0","0","10","0","0","","","","","","Leather_Horde_A_02Red_Belt_LU","","","0","0"
"127843","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","Leather_Horde_B_03Red_Sleeve_AU","","","Leather_Horde_B_03Red_Chest_TU","Leather_Horde_B_03Red_Chest_TL","","","","0","0"
"127844","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_Horde_A_02Red_Pant_LU","Leather_Horde_A_02Red_Pant_LL","","0","0"
"127845","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","","Leather_A_01Black_Glove_HA","","","","","","0","0"
"127846","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","Cloth_Horde_B_03Black_Glove_AL","Cloth_Horde_B_03Black_Glove_HA","","","","","","0","0"
"127847","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Cloth_Horde_B_01Red_Belt_LU","","","0","0"
"127848","","","","","INV_Chest_Plate04","","0","0","0","0","0","11","0","0","Cloth_A_07Bloody_Sleeve_AU","Cloth_A_07Bloody_Sleeve_AL","","Cloth_A_07Bloody_Chest_TU","Cloth_A_07Bloody_Chest_TL","","","","0","0"
"127849","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","","Leather_B_04Black_Glove_HA","","","","","","0","0"
"127850","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_Horde_B_01Green_Glove_AL","Leather_Horde_B_01Green_Glove_HA","","","","","","0","0"
"127851","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","Leather_Horde_B_01Green_Glove_AL","Leather_Horde_B_01Green_Glove_HA","","","","","","0","0"
"127852","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_Horde_B_01Purple_Pant_LU","Leather_Horde_B_01Purple_Pants_LL","","0","0"
"127853","","","","","INV_Chest_Chain","","0","0","0","0","0","10","0","0","","","","Cloth_A_04Red_Chest_TU","Cloth_A_04Red_Chest_TL","","","","0","0"
"127854","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Leather_A_04Brown_Boot_LL","Leather_A_04Brown_Boot_FO","0","0"
"127855","","","","","INV_Boots_09","","0","0","0","0","0","10","0","0","","","","","","","","Leather_A_03Brown_Boot_FO","0","0"
"127856","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_A_02Black_Boot_LL","Cloth_A_06Black_Boot_FO","0","0"
"127857","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Cloth_Horde_A_01Black_Pant_LU","Cloth_Horde_A_01Black_Pant_LL","","0","0"
"127858","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Leather_Horde_A_02Red_Boot_LL","","0","0"
"127859","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_A_01Red_Belt_LU","","","0","0"
"127860","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Leather_Horde_A_02Yellow_Boot_LL","","0","0"
"127861","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_B_03Brown_Pant_LU","Cloth_Horde_B_03Brown_Pant_LL","","0","0"
"127862","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Cloth_Horde_B_03Brown_Pant_LU","Cloth_Horde_B_03Brown_Pant_LL","","0","0"
"127863","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_B_02Black_Belt_LU","","","0","0"
"127864","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_B_01White_Belt_LU","","","0","0"
"127865","","","","","INV_Bracer_03","","0","0","0","0","0","10","0","0","","Leather_Horde_A_05Brown_Bracer_AL","","","","","","","0","0"
"127866","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Cloth_Horde_B_02Black_Boot_LL","Cloth_Horde_B_02Black_Boot_FO","0","0"
"127867","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_B_03Blue_Belt_LU","","","0","0"
"127868","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","Mail_C_01Black_Glove_AL","Mail_C_01Black_Glove_HA","","","","","","0","0"
"127869","","","","","INV_Boots_01","","2","0","0","0","0","10","0","0","","","","","","","Leather_B_03Green_Boot_LL","Leather_B_03Brown_Boot_FO","0","0"
"127870","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Cloth_C_02Black_Bracer_AL","Cloth_C_02Black_Glove_HA","","","","","","0","0"
"127871","","","","","INV_Boots_Plate_08","","0","0","0","0","0","11","0","0","","","","","","","Cloth_A_06Brown_Boot_LL","Cloth_A_06Black_Boot_FO","0","0"
"127872","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_B_03Black_Pant_LU","Leather_B_02Black_Pant_LL","","0","0"
"127873","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Cloth_Horde_B_02Purple_Boot_LL","Cloth_Horde_B_02Purple_Boot_FO","0","0"
"127874","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_A_04Brown_Boot_LL","Leather_A_03Brown_Boot_FO","0","0"
"127875","","","","","INV_Boots_Plate_09","","1","0","0","0","0","11","0","0","","","","","","","Leather_A_04Brown_Boot_LL","Leather_A_03Brown_Boot_FO","0","0"
"127876","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","","Cloth_B_01Yellow_Glove_HA","","","","","","0","0"
"127877","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","","Cloth_B_01Yellow_Glove_HA","","","","","","0","0"
"127878","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","","Cloth_A_07Bloody_Glove_HA","","","","","","0","0"
"127879","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","","Cloth_A_07Bloody_Glove_HA","","","","","","0","0"
"127880","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","","","","Cloth_A_02GoldAlpha_Chest_TU","Cloth_A_02GoldAlpha_Chest_TL","","","","0","0"
"127881","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_Horde_B_02Brown_Bracer_AL","Leather_Horde_B_02Brown_Glove_HA","","","","","","0","0"
"127882","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","","","","Cloth_A_02BrownAlpha_Chest_TU","Cloth_A_02BrownAlpha_Chest_TL","","","","0","0"
"127883","","","","","INV_Chest_Chain","","0","0","0","0","0","10","0","0","","","","Cloth_A_04Red_Chest_TU","Cloth_A_04Red_Chest_TL","","","","0","0"
"127884","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","","","","Cloth_A_02GreenAlpha_Chest_TU","Cloth_A_02GreenAlpha_Chest_TL","","","","0","0"
"127885","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","","","","Cloth_A_02RedAlpha_Chest_TU","Cloth_A_02RedAlpha_Chest_TL","","","","0","0"
"127886","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_Horde_A_03Black_Bracer_AL","Leather_Horde_A_03Black_Glove_HA","","","","","","0","0"
"127887","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_Horde_A_01Black_Pant_LU","Leather_Horde_A_01Black_Pant_LL","","0","0"
"127888","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_A_02Red_Pant_LU","Cloth_Horde_A_02Red_Pant_LL","","0","0"
"127889","","","","","INV_Chest_Chain","","0","0","0","0","0","10","0","0","","","","Leather_Horde_A_05Brown_Chest_TU","Leather_Horde_A_05Brown_Chest_TL","","","","0","0"
"127890","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_Horde_A_01Blue_Pant_LU","Leather_Horde_A_01Blue_Pant_LL","","0","0"
"127891","","","","","INV_Boots_09","","0","0","0","0","0","10","0","0","","","","","","","Cloth_Horde_A_03White_Boot_LL","Cloth_Horde_A_03White_Boot_FO","0","0"
"127892","","","","","INV_Bracer_07","","0","0","0","0","0","10","0","0","","Cloth_Horde_A_01Red_Bracer_AL","","","","","","","0","0"
"127893","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_Horde_B_02Brown_Glove_AL","","","","","","","0","0"
"127894","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Leather_Horde_A_04Black_Belt_LU","","","0","0"
"127895","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Leather_Horde_A_01Green_Boot_LL","","0","0"
"127896","","","","","INV_Belt_06","","0","0","0","0","0","10","0","0","","","","","","Cloth_Horde_A_03White_Pant_LU","","","0","0"
"127897","","","","","INV_Gauntlets_29","","1","0","0","0","0","11","0","0","","Leather_B_02Mountaineer_Glove_AL","Leather_B_02Mountaineer_Glove_HA","","","","","","0","0"
"127898","","","","","INV_Gauntlets_25","","0","0","0","0","0","10","0","0","","Cloth_Horde_A_01Red_Glove_AL","Cloth_Horde_A_01Red_Glove_HA","","","","","","0","0"
"127899","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","Cloth_Horde_A_01Red_Glove_AL","Cloth_Horde_A_01Red_Glove_HA","","","","","","0","0"
"127900","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_Horde_B_02Red_Boot_LL","Cloth_Horde_A_01Red_Boot_FO","0","0"
"127901","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Cloth_Horde_B_03Black_Boot_LL","","0","0"
"127902","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Leather_Horde_C_01Green_Belt_LU","","","0","0"
"127903","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","","","","Cloth_A_02BlackAlpha_Chest_TU","Cloth_A_02BlackAlpha_Chest_TL","","","","0","0"
"127904","","","","","INV_Gauntlets_25","","0","0","0","0","0","10","0","0","","Leather_Horde_A_02Red_Bracer_AL","","","","","","","0","0"
"127905","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Cloth_Horde_A_03Red_Pant_LU","","","0","0"
"127906","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_B_03Brown_Glove_AL","Leather_B_03Brown_Glove_HA","","","","","","0","0"
"127907","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","Leather_B_03Brown_Glove_AL","Leather_B_03Brown_Glove_HA","","","","","","0","0"
"127908","","","","","INV_Bracer_14","","0","0","0","0","0","11","0","0","","Mail_C_02Black_Glove_AL","","","","","","","0","0"
"127909","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_Horde_B_01Purple_Glove_AL","Leather_Horde_B_01Purple_Glove_HA","","","","","","0","0"
"127910","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Cloth_Horde_B_02Blue_Belt_LU","","","0","0"
"127911","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","","Leather_B_01_Glove_HA","","","","","","0","0"
"127912","Helm_Goggles_C_01.mdx","","Helm_Goggles_C_01GlowRed","","INV_Helmet_47","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"127913","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_Horde_B_03Red_Pant_LU","Plate_Horde_A_03Silver_Pant_LL","","0","0"
"127914","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Cloth_Horde_A_03Red_Boot_LL","Leather_Horde_A_02Red_Boot_FO","0","0"
"127915","","","","","INV_Gauntlets_29","","1","0","0","0","0","11","0","0","","Leather_Horde_B_02Blue_Glove_AL","Leather_Horde_B_02Blue_Glove_HA","","","","","","0","0"
"127916","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","Plate_Horde_B_04Silver_Glove_AL","Plate_Horde_B_04Silver_Glove_HA","","","","","","0","0"
"127917","","","","","INV_Chest_Plate04","","0","0","0","0","0","11","0","0","Plate_Horde_A_04Red_Sleeve_AU","","","Leather_Horde_A_05Brown_Chest_TU","Leather_Horde_A_05Brown_Chest_TL","","","","0","0"
"127918","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Cloth_Horde_A_03Red_Boot_LL","","0","0"
"127919","","","","","INV_Boots_Plate_08","","0","0","0","0","0","11","0","0","","","","","","","Cloth_Horde_A_03Red_Boot_LL","","0","0"
"127920","","","","","INV_Boots_Plate_08","","1","0","0","0","0","11","0","0","","","","","","","Plate_Horde_C_01Silver_Boot_LL","Leather_Horde_C_01Black_Boot_FO","0","0"
"127921","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","Plate_Horde_C_01Silver_Glove_AL","Leather_Horde_C_01Black_Glove_HA","","","","","","0","0"
"127922","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Mail_B_01_Belt_LU","","","0","0"
"127923","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Leather_A_03Green_Pant_LU","","","0","0"
"127924","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Plate_C_04Blue_Belt_LU","","","0","0"
"127925","","","","","INV_Boots_Plate_08","","1","0","0","0","0","11","0","0","","","","","","","Cloth_Horde_B_02Brown_Boot_LL","Cloth_Horde_B_02Brown_Boot_FO","0","0"
"127926","","","","","INV_Chest_Plate04","","0","0","0","0","0","11","0","0","","","","Mail_B_02_Chest_TU","","","","","0","0"
"127927","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Leather_B_04Green_Belt_LU","","","0","0"
"127928","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Cloth_Horde_A_02Red_Glove_AL","Cloth_Horde_A_02Red_Glove_HA","","","","","","0","0"
"127929","","","","","INV_Boots_Plate_08","","1","0","0","0","0","11","0","0","","","","","","","Cloth_C_01Black_Boot_LL","Leather_A_05Yellow_Boot_FO","0","0"
"127930","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Plate_Horde_B_05Black_Boot_LL","Plate_Horde_B_05Black_Boot_FO","0","0"
"127931","","","","","INV_Boots_Plate_08","","1","0","0","0","0","11","0","0","","","","","","","Cloth_Horde_B_02Blue_Boot_LL","Cloth_Horde_B_02Blue_Boot_FO","0","0"
"127932","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_A_05Yellow_Pant_LU","Leather_A_05Yellow_Pant_LL","","0","0"
"127933","","","","","INV_Belt_06","","0","0","0","0","0","10","0","0","","","","","","Leather_A_05Yellow_Belt_LU","","","0","0"
"127934","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_A_05Yellow_Boot_LL","Leather_A_05Yellow_Boot_FO","0","0"
"127935","","","","","INV_Boots_Plate_08","","1","0","0","0","0","11","0","0","","","","","","","Leather_A_05Yellow_Boot_LL","Leather_A_05Yellow_Boot_FO","0","0"
"127936","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Leather_A_05Purple_Belt_LU","","","0","0"
"127937","","","","","INV_Bracer_07","","0","0","0","0","0","10","0","0","","Leather_A_02Red_Bracer_AL","","","","","","","0","0"
"127938","","","","","INV_Gauntlets_05","","0","0","0","0","0","10","0","0","","","Leather_B_02_Glove_HA","","","","","","0","0"
"127939","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","","Leather_B_02_Glove_HA","","","","","","0","0"
"127940","","","Cape_Mage_A_01Green","","INV_Misc_Cape_01","","1","0","0","0","0","11","0","0","","","","","","","","","0","0"
"127941","Helm_Cloth_C_01Mitre.mdx","","Helm_Cloth_C_01Mitre","","INV_Helmet_03","","0","0","0","0","0","10","249","305","","","","","","","","","0","0"
"127942","Helm_Cloth_C_01Mitre.mdx","","Helm_Cloth_C_01Mitre","","INV_Helmet_03","","0","0","0","0","0","10","249","305","","","","","","","","","0","0"
"127943","","","","","INV_Chest_Plate02","","0","0","0","0","0","11","0","0","","","","Cloth_A_01GreenAlpha_Chest_TU","Cloth_A_01GreenAlpha_Chest_TL","","","","0","0"
"127944","Helm_Goggles_B_02Engi.mdx","","Helm_Goggles_B_01PurpleBlack","","INV_Helmet_47","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"127945","","","","","INV_Chest_Plate12","","0","1","0","0","0","10","0","0","","","","Leather_C_03Brown_Chest_TU","Leather_C_03Brown_Chest_TL","","","","0","0"
"127946","","","","","INV_Bracer_03","","0","0","0","0","0","10","0","0","","Cloth_Horde_A_03White_Glove_AL","","","","","","","0","0"
"127947","","","","","INV_Gauntlets_05","","0","0","0","0","0","10","0","0","","Cloth_Horde_A_03White_Bracer_AL","Cloth_Horde_A_03White_Glove_HA","","","","","","0","0"
"127948","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Cloth_A_01Green_Boot_LL","Cloth_A_01Green_Boot_FO","0","0"
"127949","Helm_Leather_B_06.mdx","","Helm_Cloth_A_01Brown","","INV_Helmet_41","","0","0","0","0","0","10","248","306","","","","","","","","","0","0"
"127950","Helm_Leather_B_01.mdx","","Helm_Leather_B_01Brown","","INV_Helmet_04","","0","0","0","0","0","10","265","265","","","","","","","","","0","0"
"127951","Helm_Cloth_B_04WideBrim.mdx","","Helm_Cloth_B_04WideBrim","","INV_Helmet_50","","0","0","0","0","0","10","265","265","","","","","","","","","0","0"
"127952","Helm_Leather_B_06.mdx","","Helm_Cloth_A_01Brown","","INV_Helmet_41","","0","0","0","0","0","10","246","307","","","","","","","","","0","0"
"127953","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Leather_B_06Brown_Belt_LU","","","0","0"
"127954","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Leather_B_06Brown_Glove_AL","Leather_B_06Brown_Glove_HA","","","","","","0","0"
"127955","","","","","INV_Belt_04","","0","0","0","0","0","10","0","0","","","","","","Leather_A_05Green_Belt_LU","","","0","0"
"127956","","","","","INV_Bracer_03","","0","0","0","0","0","10","0","0","","Cloth_Horde_B_02Black_Bracer_AL","","","","","","","0","0"
"127957","","","","","INV_Boots_Plate_09","","1","0","0","0","0","11","0","0","","","","","","","Leather_A_05Black_Boot_LL","Leather_A_05Black_Boot_FO","0","0"
"127958","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_A_05Green_Boot_LL","Leather_A_05Green_Boot_FO","0","0"
"127959","","","","","INV_Boots_Plate_08","","1","0","0","0","0","11","0","0","","","","","","","Leather_A_05Green_Boot_LL","Leather_A_05Green_Boot_FO","0","0"
"127960","","","","","INV_Boots_Plate_08","","0","0","0","0","0","11","0","0","","","","","","","Cloth_Horde_B_02Red_Boot_LL","Cloth_Horde_B_02Red_Boot_FO","0","0"
"127961","","","","","INV_Gauntlets_29","","1","0","0","0","0","11","0","0","","Leather_A_05Black_Glove_AL","Leather_A_05Black_Glove_HA","","","","","","0","0"
"127962","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_A_02Red_Pant_LU","Leather_A_02Red_Pant_LL","","0","0"
"127963","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Leather_A_02Red_Pant_LU","Leather_A_02Red_Pant_LL","","0","0"
"127964","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Leather_Horde_C_02Red_Boot_LL","","0","0"
"127965","LShoulder_Leather_A_01.mdx","","Shoulder_Leather_A_01Black","","INV_Shoulder_20","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"127966","","","","","INV_Pants_04","","1","0","0","0","0","11","0","0","","","","","","Mail_C_01Silver_Pant_LU","Mail_C_01Silver_Pant_LL","","0","0"
"127967","","","","","INV_Gauntlets_29","","3","0","0","0","0","11","0","0","","","Mail_C_01Silver_Glove_HA","","","","","","0","0"
"127968","","","","","INV_Jewelry_Ring_02","","0","0","0","0","0","11","0","0","","Cloth_A_07Bloody_Sleeve_AL","","","","","","","0","0"
"127969","Helm_Blindfold_A_01.mdx","","Helm_Cloth_A_01BlackCool","","INV_Helmet_04","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"127970","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Robe_A_03Yellow_Boot_LL","Robe_A_03Yellow_Boot_FO","0","0"
"127971","","","","","INV_Pants_04","","0","1","0","0","0","11","0","0","","","","","","Cloth_B_05SwashGrey_Pant_LU","Cloth_B_05SwashGrey_Pant_LL","","0","0"
