"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderWater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_enUS","AreaName_enGB","AreaName_koKR","AreaName_frFR","AreaName_deDE","AreaName_enCN","AreaName_zhCN","AreaName_enTW","AreaName_zhTW","AreaName_esES","AreaName_esMX","AreaName_ruRU","AreaName_ptPT","AreaName_ptBR","AreaName_itIT","AreaName_Unk","AreaName_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","AmbientMultiplier"
"4356","609","4298","2076","1073741888","0","0","0","452","0","55","","","","","","","","","Разлом Смерти","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4357","609","4298","2078","1073741888","0","0","0","205","0","58","","","","","","","","","Ядовитая поляна","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4358","609","4298","2080","1073741888","0","0","0","455","0","55","","","","","","","","","Длань Тира","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4359","609","4298","2082","1073741888","0","0","0","453","0","55","","","","","","","","","Королевская гавань","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4360","609","4298","2084","1073741888","0","0","0","453","0","55","","","","","","","","","Дозорное укрепление Алого ордена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4361","609","4298","2086","1073741888","0","0","0","455","0","58","","","","","","","","","Часовня Последней Надежды","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4362","609","4298","2088","1073741888","0","0","0","0","0","55","","","","","","","","","Глупость Грешника","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4363","609","4298","2090","1073741888","0","0","0","205","0","55","","","","","","","","","Моровой овраг","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4364","609","4298","2092","1073741888","0","0","0","205","0","55","","","","","","","","","Лесопилка Бровача","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4365","609","4298","2094","1073741888","0","0","0","450","0","55","","","","","","","","","Тихоземская шахта","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4366","571","394","2096","1073759296","0","0","0","0","0","74","","","","","","","","","Логово Урсока","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4367","571","3711","2098","1073759296","0","0","0","0","0","77","","","","","","","","","Увядшая поляна","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4368","571","3711","2100","1073759296","0","0","0","0","0","77","","","","","","","","","Поля Костей","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4369","571","3711","2102","1073759296","0","0","0","0","0","77","","","","","","","","","Форпост Дориана","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4371","571","66","2105","1073759300","0","0","0","497","0","77","","","","","","","","","Кратер Мам'Тота","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4372","571","66","2107","1073759300","0","0","0","0","0","77","","","","","","","","","Крепость Зол'Маз","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4373","571","66","2109","1073759300","0","0","0","0","0","77","","","","","","","","","Зол'Хеб","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4374","571","66","2111","1073759300","0","0","0","0","0","75","","","","","","","","","Озеро Яростного Когтя","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4375","571","66","2113","1073759300","0","0","0","0","0","77","","","","","","","","","Гундрак","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4376","571","3711","2115","1073759296","0","0","0","426","0","77","","","","","","","","","Дикая чаща","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4377","609","4298","2117","1073741888","0","0","0","453","0","55","","","","","","","","","Кузня Нового Авалона","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4378","617","0","2119","67174528","0","0","0","0","0","0","","","","","","","","","Арена Даларана","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4379","571","495","2121","1084245089","0","0","0","458","0","70","","","","","","","","","Валгард","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4380","571","495","2123","1082147936","0","0","0","0","0","70","","","","","","","","","Таверна Западной Стражи","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4381","1","490","2125","1073741888","0","0","0","0","0","0","","","","","","","","","Связующая спираль","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4382","1","490","2127","1073741888","0","0","0","0","0","0","","","","","","","","","Терраса Создателя","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4383","571","3711","2129","1073759296","0","0","0","0","0","77","","","","","","","","","Лагерь у озера","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4384","607","0","2131","16","0","0","463","243","0","0","","","","","","","","","Берег Древних","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4385","571","3711","2133","1073759296","0","0","0","428","0","77","","","","","","","","","Озеро Горьких Волн","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4386","571","3711","2135","1073759296","0","0","0","0","0","77","","","","","","","","","Водопады Гласа Дождя","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4387","571","3711","2137","1073759296","0","0","0","0","0","77","","","","","","","","","Река Бешеного Сердца","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4388","571","3711","2139","1073759296","0","0","0","0","0","77","","","","","","","","","Река Ледяных Оков","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4389","571","3711","2141","1073763392","0","0","0","427","0","77","","","","","","","","","Колонна Солнечного Благословения","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4390","571","66","2143","1073759300","0","0","0","0","0","75","","","","","","","","","Хладный разлом","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4391","571","3711","2145","1073759296","0","0","0","0","0","77","","","","","","","","","Раскоп Хитрохмыла","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4392","571","3711","2147","1073759296","0","0","0","0","0","80","","","","","","","","","Уступ Ваятеля Бурь","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4393","571","3711","2149","1073759296","0","0","0","0","0","77","","","","","","","","","Лагерь Руки Смерти","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4394","609","4298","2151","1073741888","0","0","0","453","0","55","","","","","","","","","Таверна Алого ордена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4395","571","0","2153","536890664","0","0","468","431","546","75","","","","","","","","","Даларан","","","","","","","","16712190","6","0","0","0","0","-1007026176","0"
"4396","571","65","2155","1073759300","0","0","0","0","0","73","","","","","","","","","Лагерь Соплозабилось","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4399","571","3537","2161","1073759297","0","0","0","0","0","70","","","","","","","","","Шахта Далечья","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4400","571","3711","2163","1073763392","0","0","0","427","0","77","","","","","","","","","Колонна Мохосвета","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4401","571","3537","2165","1073763393","0","0","0","0","0","71","","","","","","","","","Лагерь Сарагосы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4402","571","495","2167","1073759297","0","0","0","0","0","70","","","","","","","","","Подъемник лагеря Возмездия","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4403","571","495","2169","1073759297","0","0","0","0","0","70","","","","","","","","","Застава Баледжара","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4404","571","495","2171","1077953633","0","0","0","0","0","70","","","","","","","","","Таверна Нового Агамонда","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4405","601","4277","2173","1073741824","0","0","0","0","0","73","","","","","","","","","Перевал Заблудившихся Злодеев","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4406","618","0","2175","67174528","0","0","25","243","0","0","","","","","","","","","Арена Доблести","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4407","30","2597","2177","1073758208","0","0","0","0","0","0","","","","","","","","","Зал Северного Волка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4408","30","2597","2179","1073758208","0","0","0","0","0","0","","","","","","","","","Зал Грозовой Вершины","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4411","0","1519","2185","1073742136","0","0","446","0","0","0","","","","","","","","","Порт Штормграда","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4412","571","3711","2187","1073763392","0","0","0","425","0","77","","","","","","","","","Дозор Творцов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4413","571","3711","2189","1073763392","0","0","0","425","0","77","","","","","","","","","Обитель Творцов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4414","571","65","2191","1073759300","0","0","0","0","0","74","","","","","","","","","Алая башня","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4415","608","0","2193","0","0","0","0","0","0","0","","","","","","","","","Аметистовая крепость","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4416","604","0","2195","0","0","0","0","0","0","0","","","","","","","","","Гундрак","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,7"
"4417","571","210","2197","1073759301","0","0","0","447","0","80","","","","","","","","","Гавань Натиска","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4418","571","67","2199","1075856449","0","0","0","0","0","77","","","","","","","","","К-3","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4419","571","67","2201","1073759297","0","0","0","0","0","77","","","","","","","","","Холмы Снежной Слепоты","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4420","571","67","2203","1073759297","0","0","0","0","0","77","","","","","","","","","Терраса Снежной Слепоты","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4421","571","67","2205","1073759297","0","0","0","0","0","77","","","","","","","","","Гарм","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4422","571","67","2207","1073759297","0","0","0","458","0","77","","","","","","","","","Деревня Бруннхильдар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4423","571","67","2209","1073759297","0","0","0","458","0","78","","","","","","","","","Деревня Сифрельдар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4424","571","67","2211","1073759297","0","0","0","458","0","78","","","","","","","","","Валькирион","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4425","571","67","2213","1073759297","0","0","0","0","0","78","","","","","","","","","Заброшенный рудник","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4426","571","67","2215","1073759297","0","0","0","0","0","77","","","","","","","","","Река Дыхания Бора","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4427","571","67","2217","1073759297","0","0","0","453","0","77","","","","","","","","","Оплот Серебряного Авангарда","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4428","571","67","2219","1075856449","0","0","0","0","0","78","","","","","","","","","Ледяная крепость","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4429","571","67","2221","1075856449","0","0","0","0","0","78","","","","","","","","","Место крушения Гром'арша","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4430","571","67","2223","1073759297","0","0","0","458","0","80","","","","","","","","","Храм Штормов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4431","571","67","2225","1140868161","0","0","0","0","0","78","","","","","","","","","Машина Творцов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4432","571","67","2227","1073759297","0","0","0","0","0","78","","","","","","","","","Подножие","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4433","571","67","2229","1073759297","0","0","0","0","0","78","","","","","","","","","Драконьи пики","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4434","571","67","2231","1073759297","0","0","0","0","0","79","","","","","","","","","Нидавелир","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4435","571","67","2233","1073759297","0","0","0","0","0","79","","","","","","","","","Колыбель Нарвира","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4436","571","67","2235","1073759297","0","0","0","0","0","79","","","","","","","","","Снежные равнины","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4437","571","67","2237","1073759297","0","0","0","0","0","79","","","","","","","","","Долина Древних Зим","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4438","571","67","2239","1073759297","0","0","0","458","0","80","","","","","","","","","Дун Ниффелем","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4439","571","67","2241","1073759297","0","0","0","0","0","80","","","","","","","","","Промерзшее озеро","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4440","571","67","2243","1073759297","0","0","0","0","0","80","","","","","","","","","Громовержье","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4441","571","67","2245","1075856449","0","0","0","0","0","80","","","","","","","","","Лагерь Тунка’ло","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4442","571","67","2247","1073759297","0","0","0","0","0","80","","","","","","","","","Базовый лагерь Бранна","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4443","571","67","2249","1073759297","0","0","0","0","0","80","","","","","","","","","Врата эха","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4444","571","67","2251","1073759297","0","0","0","419","0","80","","","","","","","","","Равнина эха","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4445","571","67","2253","1073759297","0","0","0","0","0","80","","","","","","","","","Ульдуар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4446","571","67","2255","1073759297","0","0","0","236","0","80","","","","","","","","","Терраса Творцов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4447","571","67","2257","1073759297","0","0","0","0","0","80","","","","","","","","","Врата молнии","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4448","571","67","2259","1073759297","0","0","0","0","0","80","","","","","","","","","Путь Титанов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4449","571","67","2261","1073759297","0","0","0","0","0","80","","","","","","","","","Ульдис","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4450","571","67","2263","1073759297","0","0","0","0","0","80","","","","","","","","","Сделка Локена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4451","571","67","2265","1073759297","0","0","0","0","0","77","","","","","","","","","Водопад Бора","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4452","571","67","2267","1073759297","0","0","0","0","0","77","","","","","","","","","Дыхание Бора","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4453","571","67","2269","1073759297","0","0","0","0","0","77","","","","","","","","","Рохемдальский проход","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4454","571","67","2271","1073759297","0","0","0","0","0","78","","","","","","","","","Плавильня штормов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4455","571","67","2273","1073759297","0","0","0","0","0","79","","","","","","","","","Пещера зимней спячки","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4456","571","394","2275","1073759296","0","0","0","0","0","74","","","","","","","","","Поселение Волдрун","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4457","571","67","2277","1073759297","0","0","0","0","0","77","","","","","","","","","Покой Торсега","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4458","571","67","2279","1073759297","0","0","0","0","0","77","","","","","","","","","Минное поле Свечекрута","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4459","571","67","2281","1073759297","0","0","0","0","0","77","","","","","","","","","Просторы Рикет","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4460","571","67","2283","1073759297","0","0","0","0","0","77","","","","","","","","","Побоище Гарма","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4461","571","67","2285","1073759297","0","0","0","0","0","77","","","","","","","","","Подъем Гарма","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4462","571","67","2287","1073759297","0","0","0","0","0","77","","","","","","","","","Пещера Хрустальной Паутины","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4463","571","67","2289","1073759297","0","0","0","0","0","80","","","","","","","","","Храм жизни","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4464","571","67","2291","1073759297","0","0","0","0","0","80","","","","","","","","","Храм Порядка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4465","571","67","2293","1073759297","0","0","0","0","0","80","","","","","","","","","Храм Зимы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4466","571","67","2295","1073759297","0","0","0","0","0","80","","","","","","","","","Храм Изобретений","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4467","571","210","2297","1073759301","0","0","0","0","0","80","","","","","","","","","Уступ Смерти","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4468","571","66","2299","1073759300","0","0","0","0","0","75","","","","","","","","","Мертвые поля","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4469","571","66","2301","1073759300","0","0","0","0","0","75","","","","","","","","","Погибель Даргата","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4470","571","210","2303","1073759301","0","0","0","0","0","80","","","","","","","","","Скрытая низина","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4471","451","4019","2305","1073759296","0","0","400","269","483","0","","","","","","","","","Страна веселья Берно","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4472","571","67","2307","1073759297","0","0","0","0","0","77","","","","","","","","","Лощина Ледохвата","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4473","571","67","2309","1073759297","0","0","0","0","0","78","","","","","","","","","Стылый склеп","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4474","571","495","2311","1073759297","0","0","0","0","0","70","","","","","","","","","Два берега","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4475","571","394","2313","1073759296","0","0","0","0","0","74","","","","","","","","","Убежище Зим'бо","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4476","571","67","2315","1073759297","0","0","0","0","0","77","","","","","","","","","Заброшенный лагерь","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4477","571","210","2317","1073759301","0","0","0","0","0","80","","","","","","","","","Мрачный Свод","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4478","571","65","2319","1073759300","0","0","0","0","0","71","","","","","","","","","Перевал Холодного Ветра","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4479","571","495","2321","1073759297","0","0","0","0","0","71","","","","","","","","","Озеро Дыхания Зимы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4480","571","394","2323","1073759296","0","0","0","0","0","73","","","","","","","","","Забытая высота","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4481","571","66","2325","1073759300","0","0","0","0","0","74","","","","","","","","","Джинта'каларский проход","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4482","571","394","2327","1073759296","0","0","0","0","0","73","","","","","","","","","Мост Аррига","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4483","571","3711","2329","1073759296","0","0","0","0","0","76","","","","","","","","","Забытый проход","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4484","571","67","2331","1073759297","0","0","0","0","0","78","","","","","","","","","Приют Глыбоскала","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4485","571","67","2333","1073759297","0","0","0","0","0","78","","","","","","","","","Библиотека Изобретателя","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4486","571","67","2335","1073759297","0","0","0","0","0","80","","","","","","","","","Застывшая шахта","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4487","571","67","2337","1073759297","0","0","0","0","0","80","","","","","","","","","Ледяные глубины","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4488","571","67","2339","1073759297","0","0","0","0","0","80","","","","","","","","","Стенающая ложбина","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4489","571","66","2341","1073759300","0","0","0","0","0","75","","","","","","","","","Передовой лагерь рыцарей","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4490","571","67","2343","1073759297","0","0","0","0","0","78","","","","","","","","","Грозовесье","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4491","571","394","2345","1073759296","0","0","0","0","0","74","","","","","","","","","Лагерь Костехвата","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4492","571","210","2347","1073759301","0","0","0","0","0","80","","","","","","","","","Зал Уфранга","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4493","615","0","2349","0","0","0","405","477","568","0","","","","","","","","","Обсидиановое святилище","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,5"
"4494","619","0","2351","33570816","75","0","467","495","0","0","","","","","","","","","Ан'кахет: Старое Королевство","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"4495","571","67","2353","1073759297","0","0","0","0","0","80","","","","","","","","","Наковальня Фьорна","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4496","571","210","2355","1073759301","0","0","0","0","0","80","","","","","","","","","Йотунхейм","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4497","571","210","2357","1073759301","0","0","0","0","0","80","","","","","","","","","Дикий уступ","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4498","571","210","2359","1073759301","0","0","0","0","0","80","","","","","","","","","Залы Предков","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4499","571","67","2361","1073759297","0","0","0","0","0","78","","","","","","","","","Гнилостный пруд","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4500","616","0","2363","16384","0","0","482","0","0","0","","","","","","","","","Око Вечности","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,5"
"4501","571","210","2365","1073759301","0","0","0","453","0","77","","","","","","","","","Оплот Серебряного Авангарда","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4502","571","67","2367","1073759297","0","0","0","0","0","80","","","","","","","","","Мастерская Мимира","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4503","571","210","2369","1073759301","0","0","0","0","0","77","","","","","","","","","Железная плотина","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4504","571","210","2371","1073759301","0","0","0","0","0","77","","","","","","","","","Долина Эха","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4505","571","210","2373","1073759301","0","0","0","465","0","77","","","","","","","","","Пролом","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4506","571","210","2375","1073759301","0","0","0","464","0","77","","","","","","","","","Плетхольм","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4507","571","210","2377","1073759301","0","0","0","0","0","77","","","","","","","","","Прорванный фронт","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4508","571","210","2379","1073759301","0","0","0","0","0","78","","","","","","","","","Морд'ретар: Врата Смерти","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4509","571","210","2381","1073759301","0","0","0","0","0","78","","","","","","","","","Зона бомбардировки","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4510","571","210","2383","1073759301","0","0","0","0","0","78","","","","","","","","","Алдур'тар: Врата Горя","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4511","571","210","2385","1073759301","0","0","0","0","0","80","","","","","","","","","Усмиритель небес","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4512","571","210","2387","1073759301","0","0","0","0","0","80","","","","","","","","","Молот Оргрима","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4513","571","210","2389","1073759301","0","0","0","458","0","80","","","","","","","","","Имирхейм","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4514","571","210","2391","1073759301","0","0","0","0","0","80","","","","","","","","","Саронитовые шахты","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4515","571","210","2393","1073759301","0","0","0","0","0","80","","","","","","","","","Пожарище","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4516","571","210","2395","1073759301","0","0","0","0","0","80","","","","","","","","","Железный вал","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4517","571","210","2397","1073759301","0","0","0","0","0","80","","","","","","","","","Саронитовый карьер","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4518","571","210","2399","1073759301","0","0","0","0","0","80","","","","","","","","","Корп'ретар: Врата Ужаса","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4519","571","210","2401","1073759301","0","0","0","0","0","80","","","","","","","","","Двор Костей","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4520","571","210","2403","1073759301","0","0","0","0","0","80","","","","","","","","","Маликрисс: Зловещая Крепость","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4521","571","210","2405","1073759301","0","0","0","0","0","80","","","","","","","","","Собор Тьмы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4522","571","210","2407","1073759301","0","0","0","542","0","80","","","","","","","","","Цитадель Ледяной Короны","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4523","571","210","2409","1073759301","0","0","0","0","0","79","","","","","","","","","Ледник ""Ледяная Корона""","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4524","571","210","2411","1073759301","0","0","0","0","0","80","","","","","","","","","Валхалас","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4525","571","210","2413","1073759301","0","0","0","0","0","80","","","","","","","","","Глубинные чертоги","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4526","571","210","2415","1073759301","0","0","0","458","0","80","","","","","","","","","Деревня Ньорндар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4527","571","210","2417","1073759301","0","0","0","0","0","80","","","","","","","","","Цитадель Балагарда","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4528","571","210","2419","1073759301","0","0","0","0","0","80","","","","","","","","","Крепость Кул'галар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4529","571","210","2421","1073759301","0","0","0","0","0","80","","","","","","","","","Багровый собор","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4530","571","210","2423","1073759301","0","0","0","0","0","80","","","","","","","","","Святилище воскрешения","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4531","571","210","2425","1073759301","0","0","0","0","0","80","","","","","","","","","Мясопилка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4532","571","495","2427","1077953601","0","0","0","0","0","70","","","","","","","","","Таверна Лагеря возмездия","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4533","571","210","2429","1073759301","0","0","0","0","0","78","","","","","","","","","Каньон Гибели Синдрагосы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4534","571","495","2431","1073759297","0","0","0","0","0","71","","","","","","","","","Вилдерварская шахта","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4535","571","67","2433","1073759297","0","0","0","0","0","78","","","","","","","","","Яма Клыка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4536","571","67","2435","1073759297","0","0","0","0","0","80","","","","","","","","","Пещера Ледяного Воя","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4537","571","210","2437","1073759301","0","0","0","0","0","78","","","","","","","","","Долина Потерянной Надежды","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4538","571","4197","2439","1090536513","0","0","0","0","0","80","","","","","","","","","Затопленный Круг","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4539","571","4197","2441","1224754241","0","0","0","0","0","80","","","","","","","","","Павший храм","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"4540","571","210","2443","1073759301","0","0","0","0","0","79","","","","","","","","","Долина Павших Героев","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
